"","PROBEID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HTA2-pos-PSR12027032.hg.1","HTA2-pos-PSR12027032.hg.1",NA,NA,0.0416163484086791,8.09984097126377,0.443686623959123,0.66633698792647,0.84892980669224,-6.71991322111256
"TC0300006655.hg.1","TC0300006655.hg.1","HDAC11","histone deacetylase 11",0.0965147681602989,4.80199941379097,0.443231704740895,0.66665548900785,0.849207002311842,-6.72012766446645
"TC1100011410.hg.1","TC1100011410.hg.1","MRGPRF","MAS related GPR family member F",0.0996974862344668,4.68783456959907,0.443115010692058,0.666737200760786,0.849207002311842,-6.7201826384883
"TC0500010759.hg.1","TC0500010759.hg.1","CCNO","cyclin O",0.0943493853033388,5.74087521264654,0.443078563065032,0.666762723126562,0.849207002311842,-6.72019980593964
"TC1000006863.hg.1","TC1000006863.hg.1","RPP38","ribonuclease P/MRP subunit p38",-0.0579434784537067,7.33473739875419,-0.44295755589262,0.666847461295981,0.849207002311842,-6.72025679262481
"TC0X00008526.hg.1","TC0X00008526.hg.1","FHL1","four and a half LIM domains 1",-0.0620233026214212,5.20277776458047,-0.442936317115962,0.666862334761866,0.849207002311842,-6.72026679319264
"TC1900007026.hg.1","TC1900007026.hg.1","SWSAP1","SWIM-type zinc finger 7 associated protein 1",-0.0749208788973785,5.27535864688883,-0.442848870337321,0.666923575123069,0.849207002311842,-6.72030796383892
"TC0300011048.hg.1","TC0300011048.hg.1","QRICH1","glutamine rich 1",0.0290439328847683,9.13788602301131,0.442847523388623,0.666924518432483,0.849207002311842,-6.720308597932
"TC1600007753.hg.1","TC1600007753.hg.1","LONP2","lon peptidase 2, peroxisomal",0.0407288579125549,8.75552354611461,0.44258307489883,0.667109731529654,0.849347050797232,-6.72043305442759
"HTA2-pos-PSR04018320.hg.1","HTA2-pos-PSR04018320.hg.1",NA,NA,-0.058792291922618,8.57551127052984,-0.442539539950503,0.667140224552643,0.849347050797232,-6.72045353627198
"TC1300006734.hg.1","TC1300006734.hg.1","MTUS2","microtubule associated scaffold protein 2",-0.16222940529332,3.63432310205712,-0.44202601005506,0.667499962080583,0.849620273843437,-6.72069498979095
"TC0100008955.hg.1","TC0100008955.hg.1","PKN2","protein kinase N2",-0.071277278617595,8.23776197377031,-0.442012093305993,0.667509712252928,0.849620273843437,-6.72070152946676
"TC1600006628.hg.1","TC1600006628.hg.1","KCTD5","potassium channel tetramerization domain containing 5",0.0301757947271621,10.4171347090221,0.441966820698778,0.667541431006523,0.849620273843437,-6.72072280232923
"TC0700012477.hg.1","TC0700012477.hg.1","GPR37","G protein-coupled receptor 37",0.194941620880305,3.5406333767437,0.441853071391407,0.667621128705995,0.849620273843437,-6.72077624202308
"TC0200016700.hg.1","TC0200016700.hg.1",NA,NA,-0.131907925444492,3.92944776886707,-0.44180526417432,0.667654625802502,0.849620273843437,-6.72079869801404
"HTA2-pos-PSR01006328.hg.1","HTA2-pos-PSR01006328.hg.1",NA,NA,0.0738321903497674,6.0820679082323,0.441730916310053,0.667706720654112,0.849620273843437,-6.72083361602133
"TC0100007372.hg.1","TC0100007372.hg.1","NCMAP","non-compact myelin associated protein",0.100999317245519,3.67431859350806,0.441704872121271,0.667724970008397,0.849620273843437,-6.72084584652307
"TC0200008870.hg.1","TC0200008870.hg.1","BCL2L11","BCL2 like 11",-0.0956602649459777,6.4911361119214,-0.441415510057178,0.667927743323173,0.849795255689301,-6.7209816859108
"TC0X00011136.hg.1","TC0X00011136.hg.1","MAGEA6","MAGE family member A6",-0.0492846238078588,7.26426718400177,-0.441298751426995,0.668009570973802,0.849795255689301,-6.7210364733204
"TC1900009302.hg.1","TC1900009302.hg.1","PIP5K1C","phosphatidylinositol-4-phosphate 5-kinase type 1 gamma",-0.0365755410391682,7.97120773053843,-0.441214766082518,0.668068433011805,0.849795255689301,-6.72107587367882
"TC1900010481.hg.1","TC1900010481.hg.1","TMEM147-AS1","TMEM147 antisense RNA 1",0.132485398917195,4.49960702221115,0.441206766543156,0.668074039697987,0.849795255689301,-6.72107962615595
"HTA2-pos-2985876_st","HTA2-pos-2985876_st",NA,NA,-0.102598700904958,7.58801470296985,-0.440957789481244,0.668248552418658,0.849949951734584,-6.72119638522147
"HTA2-pos-3530232_st","HTA2-pos-3530232_st",NA,NA,0.0405189471922522,8.55754492090733,0.440866826805662,0.668312315016228,0.849963770593696,-6.72123902680424
"TC0100007675.hg.1","TC0100007675.hg.1","FAM167B","family with sequence similarity 167 member B",0.0838704924126814,4.22635126012217,0.440351784294577,0.668673399020224,0.85035241962116,-6.72148030921304
"TC0800007766.hg.1","TC0800007766.hg.1","RAB2A","RAB2A, member RAS oncogene family",-0.0339534929645406,9.35320806033033,-0.440218692822457,0.668766720603743,0.85035241962116,-6.72154261452683
"23075892","23075892",NA,NA,0.0626989621577527,6.45615987415057,0.44018417881439,0.668790922227577,0.85035241962116,-6.72155876891962
"23071966","23071966",NA,NA,0.104138071806759,4.08256948519672,0.439743767598191,0.669099778417634,0.85035241962116,-6.72176479771391
"TC1900007314.hg.1","TC1900007314.hg.1","OCEL1","occludin/ELL domain containing 1",0.106458259276579,4.78380839057087,0.43968206410129,0.669143055634007,0.85035241962116,-6.72179364736572
"TC0600009350.hg.1","TC0600009350.hg.1","RNF217","ring finger protein 217",0.0591953883584972,6.17463253976803,0.439583714541567,0.669212038050408,0.85035241962116,-6.7218396229316
"TC2200008886.hg.1","TC2200008886.hg.1","CYB5R3","cytochrome b5 reductase 3",0.0276409951435088,10.8677072889195,0.439581664964337,0.669213475658747,0.85035241962116,-6.72184058094412
"HTA2-pos-3234798_st","HTA2-pos-3234798_st",NA,NA,-0.264430700262943,5.91990818469199,-0.439579791927886,0.669214789439598,0.85035241962116,-6.72184145643426
"HTA2-pos-3513271_st","HTA2-pos-3513271_st",NA,NA,0.228506439009144,5.31177448054751,0.439402075175976,0.669339448402211,0.85035241962116,-6.72192450802214
"TC0700008141.hg.1","TC0700008141.hg.1","PTPN12","protein tyrosine phosphatase non-receptor type 12",-0.0781122198456252,7.11507643673401,-0.439391573325024,0.669346815226605,0.85035241962116,-6.72192941479371
"TC1200007590.hg.1","TC1200007590.hg.1","AQP2","aquaporin 2",-0.106132918731339,3.93434865462824,-0.439362522446009,0.669367193988995,0.85035241962116,-6.72194298762465
"23075571","23075571",NA,NA,0.0876089148875572,5.94929459999624,0.439351713982724,0.669374776037727,0.85035241962116,-6.7219480372149
"23075890","23075890",NA,NA,0.0876089148875572,5.94929459999624,0.439351713982724,0.669374776037727,0.85035241962116,-6.7219480372149
"23076029","23076029",NA,NA,0.0876089148875572,5.94929459999624,0.439351713982724,0.669374776037727,0.85035241962116,-6.7219480372149
"TC1000010065.hg.1","TC1000010065.hg.1","ARHGAP21","Rho GTPase activating protein 21",0.0619260939330868,6.10903500423808,0.439299028734799,0.669411734863583,0.85035241962116,-6.72197264944618
"23070297","23070297",NA,NA,-0.0968245126012448,6.63417042227075,-0.439013998861429,0.669611699950417,0.850539193265083,-6.72210575357326
"TC2200009284.hg.1","TC2200009284.hg.1","ARHGAP8","Rho GTPase activating protein 8",-0.0401014306789911,8.80565528300392,-0.438641444664457,0.669873109053361,0.850800379581331,-6.72227960460603
"TC1700008882.hg.1","TC1700008882.hg.1","KCTD2","potassium channel tetramerization domain containing 2",0.0439501719891791,6.8649414359871,0.438565934999043,0.669926097321615,0.850800379581331,-6.72231482358193
"TC0100017018.hg.1","TC0100017018.hg.1","ETNK2","ethanolamine kinase 2",-0.0540096339771212,6.64150975011428,-0.438494573438642,0.669976176427843,0.850800379581331,-6.72234810244348
"TC1200008223.hg.1","TC1200008223.hg.1","GLIPR1L2","GLIPR1 like 2",-0.162013364950014,4.1009754425138,-0.4383181446323,0.67009999537722,0.850890368715124,-6.72243035613532
"TC0600007862.hg.1","TC0600007862.hg.1","PIM1","Pim-1 proto-oncogene, serine/threonine kinase",0.0657137814417643,7.1287065192911,0.438108709338143,0.670246991882574,0.851009772071845,-6.72252795653817
"TC1600006760.hg.1","TC1600006760.hg.1","UBN1","ubinuclein 1",-0.0319520081696005,6.94657027296947,-0.437939658006398,0.670365654653147,0.85109318417879,-6.72260670455177
"TC0200008058.hg.1","TC0200008058.hg.1","C2orf78","chromosome 2 open reading frame 78",-0.125510930011722,4.34871513576069,-0.437697150017591,0.67053589561068,0.851242061363072,-6.72271961924141
"TC0500008705.hg.1","TC0500008705.hg.1","TXNDC15","thioredoxin domain containing 15",-0.0508379411319826,7.43918798542273,-0.437481986050347,0.670686957307792,0.851343204734144,-6.72281975176852
"TC1300009492.hg.1","TC1300009492.hg.1","TGDS","TDP-glucose 4,6-dehydratase",0.0520720452881287,6.85778618198217,0.437371344152656,0.670764642410294,0.851343204734144,-6.7228712235789
"TC1600006519.hg.1","TC1600006519.hg.1","SSTR5","somatostatin receptor 5",0.123695260376982,5.34635857301175,0.437357277916772,0.670774519039972,0.851343204734144,-6.72287776644555
"23072051","23072051",NA,NA,0.0335265370137368,9.61874456611674,0.437234637296601,0.67086063411483,0.851385251477536,-6.72293480376501
"TC0900012277.hg.1","TC0900012277.hg.1","AK1","adenylate kinase 1",-0.0693711261660939,7.40664838041759,-0.437070221530182,0.670976090415135,0.851464525413867,-6.72301124555689
"TC0900011192.hg.1","TC0900011192.hg.1","LPAR1","lysophosphatidic acid receptor 1",-0.0698948118779059,6.78987046796416,-0.436939716066658,0.671067740525738,0.851499880622073,-6.72307190171591
"TC0200016707.hg.1","TC0200016707.hg.1","ZNF514","zinc finger protein 514",0.11138774159527,4.59194325839517,0.436827332938309,0.671146668366003,0.851499880622073,-6.72312412101215
"TC1600006647.hg.1","TC1600006647.hg.1","PAQR4","progestin and adipoQ receptor family member 4",0.0698582697161125,6.48760241858605,0.436804176638038,0.671162931794782,0.851499880622073,-6.72313487907675
"TC1300008916.hg.1","TC1300008916.hg.1","CAB39L","calcium binding protein 39 like",0.109589878624329,4.00073242299603,0.436693485356224,0.671240676356361,0.851531279622138,-6.7231862969689
"TC1100008085.hg.1","TC1100008085.hg.1","PELI3","pellino E3 ubiquitin protein ligase family member 3",0.0988769173763835,5.01412722774619,0.436501852651948,0.671375280082664,0.851634799113305,-6.72327528377239
"TSUnmapped00000247.hg.1","TSUnmapped00000247.hg.1",NA,NA,-0.117297539096329,5.6720473378804,-0.436226996960733,0.671568361186842,0.851812474546114,-6.72340285039712
"ERCCmix2step35","ERCCmix2step35",NA,NA,-0.0501157559223717,6.48749382171185,-0.435962118644179,0.671754456945152,0.851814498869168,-6.72352571302923
"TC0700010155.hg.1","TC0700010155.hg.1","TNRC18","trinucleotide repeat containing 18",0.143264561150752,5.25919806215877,0.435924230365459,0.671781078032879,0.851814498869168,-6.72354328145969
"23070112","23070112",NA,NA,0.0587740514962736,6.09298033801272,0.435888421282066,0.671806238669994,0.851814498869168,-6.72355988443461
"TC1700010853.hg.1","TC1700010853.hg.1",NA,NA,0.182530441740616,4.33956080277139,0.435868557456374,0.671820195828058,0.851814498869168,-6.72356909378238
"HTA2-pos-PSR11023096.hg.1","HTA2-pos-PSR11023096.hg.1",NA,NA,0.0280813798117876,10.21237452588,0.435829375623525,0.671847727010465,0.851814498869168,-6.72358725823746
"TC2000009966.hg.1","TC2000009966.hg.1","FKBP1A-SDCBP2","FKBP1A-SDCBP2 readthrough (NMD candidate)",0.0582360974500444,4.81834811955058,0.435765014824676,0.671892951335003,0.851814498869168,-6.72361709208945
"TC0400007264.hg.1","TC0400007264.hg.1","KLF3","Kruppel like factor 3",0.0572193254026674,7.27033698334701,0.435690884243682,0.671945042272286,0.851814498869168,-6.72365144937106
"TC1600010711.hg.1","TC1600010711.hg.1","CHTF8","chromosome transmission fidelity factor 8",-0.0399051751018913,9.40057695481458,-0.435603577704463,0.672006394167135,0.851814498869168,-6.723691906086
"TC1700008917.hg.1","TC1700008917.hg.1","SAP30BP","SAP30 binding protein",-0.039829126300793,9.33242777046564,-0.435498952771775,0.672079919320506,0.851814498869168,-6.72374037762581
"23075691","23075691",NA,NA,0.0461082431860378,7.68132037958596,0.435470253773629,0.672100088166748,0.851814498869168,-6.72375367158344
"HTA2-pos-2909183_st","HTA2-pos-2909183_st",NA,NA,-0.0380847039240209,11.044056438979,-0.435129558545429,0.672339539885561,0.852030600655926,-6.7239114240035
"TC1600009642.hg.1","TC1600009642.hg.1","GDE1","glycerophosphodiester phosphodiesterase 1",-0.0640477097607333,6.81377965152796,-0.435046781672879,0.672397723942362,0.852030600655926,-6.72394973428347
"TC0700010899.hg.1","TC0700010899.hg.1","POLR2J4","RNA polymerase II subunit J4, pseudogene",-0.137038038778551,4.20450987519271,-0.434956912428692,0.672460895797276,0.852030600655926,-6.7239913190566
"TC1200012417.hg.1","TC1200012417.hg.1","SLC15A4","solute carrier family 15 member 4",0.0357525232831737,7.77359504309969,0.434918776908413,0.672487703230319,0.852030600655926,-6.72400896282406
"TC0700012695.hg.1","TC0700012695.hg.1","CYREN","cell cycle regulator of NHEJ",-0.0435710691546518,9.2154012060455,-0.434762719166243,0.672597409288998,0.852030600655926,-6.72408114891111
"TC0200011423.hg.1","TC0200011423.hg.1","D2HGDH","D-2-hydroxyglutarate dehydrogenase",0.0707154083472394,4.72625512632795,0.434614005113014,0.672701960309332,0.852030600655926,-6.72414991486266
"TC1600006580.hg.1","TC1600006580.hg.1","SYNGR3","synaptogyrin 3",-0.109665019742911,5.1853847984141,-0.434546636654418,0.67274932501341,0.852030600655926,-6.72418105883383
"HTA2-pos-3706893_st","HTA2-pos-3706893_st",NA,NA,0.0442927631178858,11.0108335966697,0.43449384868028,0.672786439667525,0.852030600655926,-6.72420545909597
"TC1500007926.hg.1","TC1500007926.hg.1","RCN2","reticulocalbin 2",-0.0582485679841227,6.89076714857968,-0.43436531570158,0.672876813647521,0.852030600655926,-6.72426485913192
"TC1300008720.hg.1","TC1300008720.hg.1","MTRF1","mitochondrial translation release factor 1",0.0809613514998881,5.83177367433257,0.434246975730857,0.672960025532393,0.852030600655926,-6.72431953360637
"TC1500007034.hg.1","TC1500007034.hg.1","SNAP23","synaptosome associated protein 23",-0.0314039290433827,6.24278806934822,-0.434025289034769,0.673115919045774,0.852030600655926,-6.7244219168445
"23072528","23072528",NA,NA,0.0436402801489377,8.02888775566554,0.433936086974677,0.673178651870382,0.852030600655926,-6.72446309948352
"TC0200007064.hg.1","TC0200007064.hg.1","SNX17","sorting nexin 17",0.0366060300310469,8.21652684606543,0.433883058979175,0.673215945924472,0.852030600655926,-6.72448757748083
"HTA2-pos-PSR02023931.hg.1","HTA2-pos-PSR02023931.hg.1",NA,NA,-0.0349596311631792,8.38518552665762,-0.433869849018343,0.673225236500331,0.852030600655926,-6.72449367481844
"TC1200006438.hg.1","TC1200006438.hg.1","IQSEC3","IQ motif and Sec7 domain ArfGEF 3",-0.0979506465450992,4.29187062689284,-0.433855725444511,0.673235169684338,0.852030600655926,-6.72450019365553
"TC0800007127.hg.1","TC0800007127.hg.1","ELP3","elongator acetyltransferase complex subunit 3",0.0480398140323004,8.41953148337037,0.43384384093077,0.673243528176332,0.852030600655926,-6.72450567887982
"TC1700010923.hg.1","TC1700010923.hg.1","RPRML","reprimo like",0.137989750282175,3.92542618891917,0.433661978938621,0.67337143923814,0.852030600655926,-6.72458959809498
"TC0600014357.hg.1","TC0600014357.hg.1","LRP11","LDL receptor related protein 11",-0.0897626111742538,5.45427138747531,-0.43362375724947,0.673398323514365,0.852030600655926,-6.724607230969
"TC0100010761.hg.1","TC0100010761.hg.1","FAM20B","FAM20B glycosaminoglycan xylosylkinase",-0.0563514957128852,7.68496327395984,-0.433549821062364,0.673450329926293,0.852030600655926,-6.72464133581757
"TC2000007169.hg.1","TC2000007169.hg.1","CHMP4B","charged multivesicular body protein 4B",0.0345273343544488,8.64738813309818,0.433394382774664,0.673559670434995,0.852030600655926,-6.72471301718908
"TC1600009074.hg.1","TC1600009074.hg.1","MSRB1","methionine sulfoxide reductase B1",-0.0294836645201926,9.68273192096393,-0.433146519129236,0.673734042446066,0.852030600655926,-6.72482726984159
"TC0600009800.hg.1","TC0600009800.hg.1","GINM1","glycoprotein integral membrane 1",-0.0647477749581276,5.7310243257748,-0.433117135716744,0.673754715005684,0.852030600655926,-6.72484080993595
"23075847","23075847",NA,NA,0.0940079743388749,4.16212323852826,0.433113528199656,0.673757253076634,0.852030600655926,-6.72484247224552
"23075996","23075996",NA,NA,0.0940079743388749,4.16212323852826,0.433113528199656,0.673757253076634,0.852030600655926,-6.72484247224552
"23076140","23076140",NA,NA,0.0940079743388749,4.16212323852826,0.433113528199656,0.673757253076634,0.852030600655926,-6.72484247224552
"TC0600011401.hg.1","TC0600011401.hg.1","C6orf15","chromosome 6 open reading frame 15",0.0940079743388749,4.16212323852826,0.433113528199656,0.673757253076634,0.852030600655926,-6.72484247224552
"TC1100009040.hg.1","TC1100009040.hg.1","C11orf1","chromosome 11 open reading frame 1",0.111715692157624,6.25388408511398,0.43310893031445,0.673760487927895,0.852030600655926,-6.72484459088797
"TC0400008119.hg.1","TC0400008119.hg.1","TIGD2","tigger transposable element derived 2",-0.101168009036146,4.70628499241225,-0.433020805193016,0.673822489872151,0.852030600655926,-6.72488519354403
"TC1200010857.hg.1","TC1200010857.hg.1","PHC1","polyhomeotic homolog 1",0.052125186037923,7.03874566538736,0.432942945974707,0.673877271183168,0.852030600655926,-6.72492105967214
"TC1200012856.hg.1","TC1200012856.hg.1",NA,NA,0.127019183295079,4.49500436424008,0.432916612293959,0.673895799863743,0.852030600655926,-6.72493318896921
"TC0100017568.hg.1","TC0100017568.hg.1","JMJD4","jumonji domain containing 4",-0.0574228890247497,6.57397287623782,-0.432890148677504,0.67391442019767,0.852030600655926,-6.72494537739799
"TC1000007785.hg.1","TC1000007785.hg.1","NRBF2","nuclear receptor binding factor 2",-0.0658363919517146,6.42810628230287,-0.432706397822991,0.674043717335152,0.852127022041009,-6.72502998827709
"TC1100013048.hg.1","TC1100013048.hg.1","DPP3","dipeptidyl peptidase 3",-0.0346012493647176,8.24515295726786,-0.43254685693569,0.674155987994449,0.852148517506528,-6.72510342321309
"TC1900010511.hg.1","TC1900010511.hg.1","POLR2I","RNA polymerase II subunit I",0.0420181599901213,9.78965153677454,0.432355655569625,0.674290549465912,0.852148517506528,-6.72519139672056
